29	4539515.3
29	4539514.3
32	4531600.3
32	4531585.3
32	4531584.3
32	4531583.3
32	4531573.3
32	4531570.3
32	4531566.3
31	4467420.3
30	4545678.3
73	4447810.3
32	4531602.3
121	4453407.3
231	4441616.3
30	4545450.3
29	4545447.3
30	4545193.3
30	4545015.3
30	4545012.3
30	4544307.3
30	4544297.3
30	4544292.3
30	4544291.3
32	4477807.3
30	4544305.3
30	4544299.3
24	4539589.3
68	4441215.3
105	4446341.3
141	4478936.3
24	4539590.3
108	4460179.3
217	4441615.3
122	4449284.3
32	4531925.3
77	4443716.3
32	4531923.3
106	4453435.3
246	4441604.3
238	4441601.3
30	4545684.3
92	JP3CWATER120525AMPED
247	4441602.3
230	4441150.3
238	4441595.3
32	4531896.3
30	4545683.3
24	4539591.3
30	4545676.3
32	4480864.3
32	4480815.3
242	4443681.3
30	4545679.3
228	4441594.3
32	4531605.3
32	4480863.3
141	4477749.3
246	4442709.3
240	4441153.3
30	4545682.3
235	4441661.3
115	BNOV12
30	4545021.3
74	4443702.3
215	4441609.3
24	4539587.3
24	4539588.3
108	4453274.3
258	4493727.3
74	4443701.3
77	4443713.3
78	4443712.3
93	4451106.3
110	4451105.3
102	4451104.3
112	4451103.3
141	4478291.3
29	4544308.3
213	4441619.3
140	4478037.3
72	4447811.3
32	4477875.3
239	4441138.3
32	4477805.3
24	4539586.3
28	4539578.3
66	4443766.3
128	4494604.3
32	4477877.3
28	4539584.3
84	JP1WATER110514
119	4453064.3
30	4545686.3
30	4545685.3
113	4465556.3
231	4441614.3
141	4478294.3
141	4477751.3
141	4478283.3
35	4524607.3
32	4480861.3
226	4441156.3
219	4441605.3
128	4453376.3
89	4539094.3
90	4516293.3
30	4546294.3
222	4441167.3
225	4441155.3
115	4453297.3
69	4441214.3
32	4480764.3
77	JP2C120525WATER
87	JP4B120525WATERRESIZEAMP
30	4546376.3
238	4441145.3
108	4539503.3
32	4531603.3
85	JP2110514WATERAMP
32	4480867.3
32	4480859.3
32	4537105.3
106	4554157.3
226	4441568.3
226	4441151.3
113	4445996.3
32	4537104.3
32	4550336.3
32	4550335.3
110	4445994.3
119	4449104.3
123	4449255.3
30	4545680.3
208	4443686.3
77	4443715.3
140	4478030.3
75	4442466.3
209	4441135.3
32	4477899.3
215	4441139.3
236	4441133.3
213	4441606.3
32	4477873.3
77	4443714.3
74	4443725.3
139	4494599.3
141	4477790.3
32	4477872.3
124	4453374.3
94	4539095.3
32	4477804.3
67	JP2110513SEDIMENT
111	4516288.3
141	4478937.3
108	4478241.3
112	4460190.3
32	4477904.3
32	4477902.3
213	4441607.3
30	4546286.3
127	4453375.3
107	4445130.3
86	JP4110514WATERAMP
32	4480719.3
115	4445993.3
32	4480865.3
32	4480776.3
141	4477757.3
123	4449877.3
179	4440968.3
113	4451759.3
210	4443683.3
113	4467058.3
121	4450124.3
99	4508831.3
107	4449362.3
58	4443704.3
205	4442500.4
205	4441062.3
187	4440970.3
62	4449206.3
141	4478292.3
109	4449360.3
31	4511179.3
31	4511149.3
105	4554155.3
32	4517734.3
123	4449258.3
107	4449359.3
32	4517745.3
32	4517730.3
32	4517727.3
32	4517726.3
32	4517724.3
32	4517718.3
32	4517711.3
32	4517710.3
244	4442708.3
109	4449364.3
75	4443697.3
111	4451761.3
32	4477803.3
238	4441152.3
222	4441093.3
34	4440281.3
32	4517743.3
32	4517713.3
32	4537103.3
32	4477900.3
32	4517712.3
101	4450752.3
75	4443703.3
95	4465558.3
31	4511050.3
140	4478222.3
213	4442503.3
213	4441056.3
121	4467029.3
209	4443687.3
89	JP2110514WATERRESIZE
32	4537102.3
141	4478290.3
125	4494607.3
32	4517738.3
121	4449249.3
32	4517736.3
75	4443729.3
32	4477903.3
32	4517742.3
32	4517737.3
98	4446406.3
32	4517744.3
32	4517729.3
32	4517728.3
32	4517725.3
129	4494605.3
211	4441147.3
32	4517741.3
104	4508404.3
78	JP4B120525WATER
161	4447951.3
127	4494603.3
32	4517715.3
107	4449358.3
232	4441148.3
32	4517705.3
129	4489328.3
111	4450750.3
31	4511115.3
34	4440329.3
91	4460441.3
175	4440966.3
130	4494606.3
31	4511138.3
32	4511047.3
141	4478938.3
61	4443732.3
85	JP5WATER110514AMP
128	4453380.3
32	4517716.3
32	4517740.3
133	4494608.3
31	4511190.3
31	4511136.3
32	4511113.3
32	4517733.3
32	4511135.3
31	4511048.3
178	4440963.3
105	4554159.3
32	4517717.3
32	4517704.3
31	4511184.3
79	4443695.3
114	4516292.3
107	4449363.3
225	4441656.4
70	4441347.3
31	4511183.3
31	4511181.3
32	4511153.3
31	4511140.3
32	4511137.3
31	4511134.3
31	4511112.3
31	4511111.3
32	4511062.3
32	4511046.3
24	4539585.3
32	4517723.3
31	4511189.3
32	4511065.3
32	4517707.3
119	4510337.3
86	JP2C120525WATERRESIZEAMP
32	4517732.3
32	4517735.3
31	4511192.3
32	4511185.3
31	4511152.3
225	4441593.3
112	4508403.3
90	JP4110514WATERRESIZE
74	4441205.3
32	4517739.3
32	4511148.3
186	4440965.3
184	4440969.3
75	4443707.3
124	4449256.3
32	4517714.3
114	4467059.3
180	4440967.3
74	JP1CWATER120525
209	4441137.3
31	4511186.3
32	4477876.3
121	4449252.3
32	4511150.3
187	4440971.3
88	4539512.3
32	4511141.3
31	4511114.3
32	4517720.3
92	JP1110514WATERRESIZED
32	4517708.3
32	4517719.3
183	4440964.3
31	4511191.3
31	4511193.3
31	4511187.3
31	4511180.3
32	4511139.3
32	4511049.3
75	4443706.3
123	4453381.3
99	4478244.3
32	4477901.3
211	4442499.4
211	4441057.3
105	4449356.3
31	4511145.3
32	4517731.3
31	4511178.3
102	4497349.3
32	4511182.3
32	4517721.3
79	JP1C120525WATERRESIZEDAMD
32	4517722.3
140	4494600.3
133	4454506.3
102	4508401.3
31	4511188.3
31	4511061.3
99	4442467.3
135	4454699.3
75	4443700.3
32	4517709.3
180	4515477.3
213	4441139.4
176	4440972.3
32	4511063.3
78	JP1SEDIMENT110513
180	4515478.3
166	4515476.3
123	4449357.3
33	4440440.3
33	4440423.3
60	4443731.3
213	4465946.3
184	4464065.3
32	4511060.3
32	4511116.3
139	4510336.3
32	4531567.3
93	4539506.3
134	4454502.3
219	4441608.3
220	4441134.3
76	4461456.3
32	4517706.3
32	4440437.3
105	4554152.3
135	4454501.3
31	4511143.3
212	4442500.3
212	4441057.4
108	4449365.3
105	4554158.3
33	4440961.3
34	4440960.3
31	4511151.3
214	4443679.3
81	4461455.3
105	4508402.3
33	4440067.3
136	4454504.3
103	4464109.3
32	4440425.3
31	4511146.3
106	4554156.3
36	4459941.3
32	4531569.3
93	4464073.3
32	4441622.3
32	4441621.3
32	4440306.3
42	4508805.3
84	4461444.3
94	4450249.3
46	JP4A120525SEDIMENT
106	4554154.3
31	4511144.3
32	4443718.3
33	4443765.3
33	4443711.3
104	4554153.3
77	4461454.3
104	4446412.3
170	4441091.3
210	4443749.3
31	4511147.3
203	4442464.3
203	4441025.3
36	4459940.3
214	4442499.3
153	4478934.3
214	4441041.3
82	4461453.3
31	4511142.3
33	4440973.3
32	4440364.3
33	4440438.3
74	4557977.3
126	4453382.3
79	4461451.3
206	4441095.3
32	4443720.3
32	4440362.3
206	4441055.3
32	4497981.3
98	4446411.3
209	4443746.3
81	4461452.3
31	4443722.3
31	4440358.3
29	4498772.3
32	4443726.3
32	4440361.3
223	4442583.3
223	4441096.3
135	4454505.3
206	4442498.3
92	4450250.3
33	4440039.3
35	4440038.3
128	4453379.3
23	4489655.3
32	4500753.3
34	4440060.4
33	4440090.3
120	4494598.3
116	BORDETELLA
98	4445106.3
32	4500754.3
28	4498778.3
205	4443750.3
192	4442451.3
192	4441050.3
33	4440430.3
213	4442582.3
213	4441051.3
33	4441629.3
33	4441628.3
33	4441627.3
33	4441626.3
33	4441625.4
33	4441625.3
33	4440304.3
138	4454693.3
33	4440435.3
33	4440037.3
213	4443680.3
55	4443317.3
138	4454686.3
28	4498769.3
130	4454503.3
243	4441125.3
32	4497982.3
29	4498773.3
135	4454700.3
33	4440413.3
205	4465825.3
130	4454701.3
33	4440433.3
192	4464108.3
33	4440422.3
32	4440324.3
33	4440041.3
112	4501098.3
23	4489661.3
137	4454703.3
33	4441623.3
33	4440305.3
201	4443762.3
75	4443316.3
31	4443723.3
31	4440359.3
31	4443719.3
23	4489665.3
33	4440374.3
33	4440429.3
33	4440420.3
32	4440282.3
30	4497979.3
32	4440360.3
23	4489648.3
32	4500755.3
75	JP1ASEDIMENT120525
138	4454695.3
249	4441136.3
34	4441624.3
34	4440322.3
32	4440434.3
23	4489663.3
152	4441579.3
139	4454687.3
35	4440036.3
244	4441128.3
63	4448226.3
27	4498770.3
67	4443698.3
155	4441583.3
54	4518021.3
189	4441578.3
23	4489667.3
32	4443724.3
32	4511045.3
137	4443756.3
151	4441660.3
152	4441587.3
33	4440426.3
70	JP4110513SEDIMENT
136	4454689.3
120	4494602.3
34	4440419.3
195	4443685.3
32	4440363.3
137	4441575.3
33	4440319.3
137	4454691.3
30	4503511.3
163	4441571.3
239	4441130.3
75	4443709.3
295	4514452.3
23	4489654.3
151	4441584.3
226	4441129.3
235	4441121.3
249	4441127.3
33	4440411.3
134	4454688.3
23	4489656.3
84	4445756.3
173	4501099.3
23	4489645.3
201	4443747.3
149	4441572.3
179	4529512.3
161	4441576.3
34	4440375.3
149	4441659.3
142	4443753.3
23	4489649.3
239	4441124.3
32	4440428.3
237	4441126.3
30	4440416.3
148	4441586.3
32	4440376.3
33	4440145.4
29	4497980.3
153	4441592.3
171	4441577.3
34	4440320.3
33	4440370.3
151	4441581.3
137	4454696.3
32	4440365.3
133	4454704.3
26	4498771.3
159	4441580.3
33	4440436.3
23	4489630.3
78	4442219.3
23	4489638.3
128	4443754.3
34	4440280.3
140	4454698.3
31	4443721.3
34	4440279.3
75	4442145.3
33	4440424.3
32	4511064.3
148	4443755.3
33	4440439.3
137	4454694.3
34	4440102.3
88	4445755.3
33	4440432.3
33	4440327.3
34	4440373.3
138	4454702.3
33	4440061.3
33	4440371.3
33	4440431.3
249	4441131.3
33	4440421.3
23	4489643.3
239	4441132.3
30	4503529.3
77	4443777.3
34	4440377.3
75	4443776.3
73	4443708.3
348	4474000.3
33	4440412.3
32	4440325.3
35	4440372.3
33	4440144.4
28	4498776.3
35	4497985.3
33	4440328.3
133	4454692.3
35	4440381.3
229	4443745.3
23	4489635.3
146	4441588.3
34	4440321.3
35	4440379.3
33	4440414.3
32	4440427.3
33	4440417.3
23	4489636.3
198	4442450.3
139	4454697.3
28	4498777.3
35	4497986.3
35	4440380.3
27	4498775.3
36	4497984.3
33	4440323.3
26	4498774.3
36	4497983.3
23	4489637.3
23	4489633.3
23	4489632.3

